Date Time,Days,Open Price pence,Close Price pence,High Price pence,Low Price pence,Volume Shares,Volume GBP,Share Issue,New Shares,Unsold Subscription,Fully Diluted,Total Shares Outstanding,Market Cap,BTC Price GBP,BTC Balance,Bitcoin Buy,New BTC,New BTC Cost,BTC AV,New Shares Raise,BTC Sats Per Share,Sats Per Share Value,Cash,Actual MNAV,Adjusted MNAV,Yield To Date,Yield Daily,Days To Cover MNAV,Tenny,Tenny Update,Tenny Price
2025-05-01 12:00:00,6.083333333333333,4.77699995040894,4.63500022888184,4.77699995040894,4.63500022888184,159829.0,7408.07451581955,0,0.0,0.0,242967692.0,146901357.0,11261553.080308923,72076.3161417525,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017027698260954,886000.0,27.22035684359108,8.664612328794517,1.495652173913044,0.1622258476259175,21.97705882164231,BUY,0.0,4.0
2025-05-01 13:00:00,6.125,5.0,4.80000019073486,5.0,4.80000019073486,1291988.0,62015.4264642716,0,0.0,0.0,242967692.0,146901357.0,11662449.679424088,72172.3181399232,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017050378291577,886000.0,28.151869176450067,8.969258459271153,1.495652173913044,0.1610378460442016,22.35294110037577,BUY,0.0,4.0
2025-05-01 14:00:00,6.166666666666667,5.17500019073486,5.19500017166138,5.25,5.17500019073486,79166.0,4112.67383589745,0,0.0,0.0,242967692.0,146901357.0,12622172.016481692,72378.1205524541,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017098998165199,886000.0,30.38189794203438,9.698542411128075,1.495652173913044,0.159867088388059,23.01903044635725,BUY,0.0,4.0
2025-05-01 15:00:00,6.208333333333333,4.17500019073486,4.80000019073486,5.0,4.17500019073486,4054445.0,194613.36773324,0,0.0,0.0,242967692.0,146901357.0,11662449.679424088,71990.7181269818,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017007476123569,886000.0,28.22288360636241,8.97645459526298,1.495652173913044,0.1587132025005533,22.67416525240975,BUY,0.0,4.0
2025-05-01 16:00:00,6.25,4.6100001335144,4.97499990463257,4.97499990463257,4.6100001335144,188628.0,9384.24282011032,0,0.0,0.0,242967692.0,146901357.0,12087642.445287958,72770.8383171879,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017191775931289,886000.0,28.93825468942918,9.271764734570224,1.495652173913044,0.1575758268420486,22.997403708820663,BUY,0.0,4.0
2025-05-02 08:00:00,6.916666666666667,4.97499990463257,4.94999980926514,4.97499990463257,4.75,0.0,0.0,0,0.0,0.0,242967692.0,146901357.0,12026900.290575914,72621.9131849787,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017156593053605,886000.0,28.85188098708716,9.231225625298908,1.495652173913044,0.1413640805938458,25.42785286720912,BUY,0.0,4.0
2025-05-02 09:00:00,6.958333333333333,4.90000009536743,4.875,4.90000009536743,4.8600001335144,346238.0,16879.1025,0,0.0,0.0,242967692.0,146901357.0,11844674.985,72573.7167441627,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017145206866083,886000.0,28.433602686028784,9.093289792960029,1.495652173913044,0.1404607505355317,25.469921923142905,BUY,0.0,4.0
2025-05-02 10:00:00,7.0,4.84999990463257,4.57499980926514,4.84999990463257,4.57499980926514,291336.0,13328.6214443207,0,0.0,0.0,242967692.0,146901357.0,11115771.445575912,72703.3056028833,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017175821638069,886000.0,26.63627921662121,8.528831946453732,1.495652173913044,0.1395688766311529,25.12264717344538,BUY,0.0,4.0
2025-05-02 11:00:00,7.041666666666667,4.72499990463257,5.19000005722046,5.19000005722046,4.72499990463257,515907.0,26775.5735952044,0,0.0,0.0,242967692.0,146901357.0,12610023.35382723,72634.3959440784,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017159542048043,886000.0,30.245562746892727,9.678268418312776,1.495652173913044,0.1386882425890043,26.25061543720301,BUY,0.0,4.0
2025-05-02 12:00:00,7.083333333333333,4.72499990463257,4.90000009536743,4.90000009536743,4.72499990463257,114421.0,5606.62910912037,0,0.0,0.0,242967692.0,146901357.0,11905417.139712043,72885.6763635911,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017218905891694,886000.0,28.45709318691981,9.127374817531749,1.495652173913044,0.1378186375218697,25.93386147169769,BUY,0.0,4.0
2025-05-02 13:00:00,7.125,4.875,4.875,4.875,4.875,0.0,0.0,0,0.0,0.0,242967692.0,146901357.0,11844674.985,72929.9262010457,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017229359712319,886000.0,28.29472529100583,9.079038473428588,1.495652173913044,0.1369598557794462,26.041834740436546,BUY,0.0,4.0
2025-05-02 14:00:00,7.166666666666667,4.6100001335144,4.86999988555908,4.86999988555908,4.6100001335144,1391240.0,67753.3864078522,0,0.0,0.0,242967692.0,146901357.0,11832526.322345538,73035.997929726,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017254418670471,886000.0,28.224653513788187,9.06549565221424,1.495652173913044,0.1361116967869615,26.17469559542568,BUY,0.0,4.0
2025-05-02 15:00:00,7.208333333333333,4.5,4.75,4.75,4.5,160421.0,7619.9975,0,0.0,0.0,242967692.0,146901357.0,11540965.37,72766.2841927349,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017190700040328,886000.0,27.631219140911508,8.85261636543706,1.495652173913044,0.1352739648897145,26.159388424960422,BUY,0.0,4.0
2025-05-02 16:00:00,7.25,4.75500011444092,4.75500011444092,4.75500011444092,4.75500011444092,1000000.0,47550.0011444092,0,0.0,0.0,242967692.0,146901357.0,11553114.03265446,73354.5024803528,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0017329663905982,886000.0,27.43850163648838,8.83904304673356,1.495652173913044,0.1344464692032903,26.25511440429348,BUY,0.0,4.0
2025-05-06 08:00:00,10.916666666666666,4.67500019073486,8.0,8.39999961853027,4.6100001335144,310923.0,24873.84,0,0.0,0.0,242967692.0,146901357.0,19437415.36,71014.0110894059,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.001677673357712,886000.0,47.68508698803,15.02559406499524,1.495652173913044,0.0873848360900055,46.13061088970387,BUY,0.0,4.0
2025-05-06 09:00:00,10.958333333333334,8.39999961853027,16.2999992370605,16.3999996185303,8.0,5949728.0,969805.618607178,0,0.0,0.0,242967692.0,146901357.0,39603731.94230351,70877.3777040829,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016744454568117,886000.0,97.34565656200446,30.6332182952289,1.495652173913044,0.0870385175021468,54.85778064545989,BUY,0.0,4.0
2025-05-06 10:00:00,11.0,15.3800001144409,12.1000003814697,15.5,8.26000022888184,2516760.0,304527.969600678,0,0.0,0.0,242967692.0,146901357.0,29399091.658848125,70836.904534258,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016734892967853,886000.0,72.30402013752264,22.74408517941188,1.495652173913044,0.0866949315879945,51.48944567601292,BUY,0.0,4.0
2025-05-06 11:00:00,11.041666666666666,12.1000003814697,12.4700002670288,12.6660003662109,6.0,1316189.0,164128.771814604,0,0.0,0.0,242967692.0,146901357.0,30298071.84119371,70731.1106956715,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016709899659957,886000.0,74.62642218559111,23.450582159611383,1.495652173913044,0.0863540461478225,52.06617861031695,BUY,0.0,4.0
2025-05-06 12:00:00,11.083333333333334,12.1499996185303,13.8999996185303,14.0,12.0500001907349,1494852.0,207784.422297592,0,0.0,0.0,242967692.0,146901357.0,33772508.26115188,70394.734206217,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016630432261079,886000.0,83.58170972537269,26.17890415574622,1.495652173913044,0.0860158294855613,53.63608975025272,BUY,0.0,4.0
2025-05-06 13:00:00,11.125,13.9499998092651,14.9499998092651,14.9499998092651,13.75,939735.0,140490.380707598,0,0.0,0.0,242967692.0,146901357.0,36323669.49057581,70204.9819501821,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016585604163126,886000.0,90.13840956425469,28.18023972831817,1.495652173913044,0.0856802503989939,54.756408741581,BUY,0.0,4.0
2025-05-06 14:00:00,11.166666666666666,14.9490003585815,14.3999996185303,14.9490003585815,13.5100002288818,513284.0,73912.8940419769,0,0.0,0.0,242967692.0,146901357.0,34987346.72115188,70121.7737118684,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.001656594659944,886000.0,86.92530506537348,27.15356956752628,1.495652173913044,0.0853472781701789,54.51829988671631,BUY,0.0,4.0
2025-05-06 15:00:00,11.208333333333334,14.5,15.0,15.0,14.0,202806.0,30420.9,0,0.0,0.0,242967692.0,146901357.0,36445153.8,70169.7650409241,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016577284330251,886000.0,90.4852670749369,28.278923253211868,1.495652173913044,0.0850168825560955,55.21363870552591,BUY,0.0,4.0
2025-05-06 16:00:00,11.25,15.0,16.0,16.8999996185303,15.0,149712.0,23953.92,0,0.0,0.0,242967692.0,146901357.0,38874830.72,70465.8389102778,5.74,0,0.0,0.0,72093.76306620208,0.0,2.36245401713739,0.0016647230420454,886000.0,96.11208348711897,30.12446067893377,1.495652173913044,0.0846890337795061,56.16099652035109,BUY,0.0,4.0
2025-05-07 08:00:00,11.916666666666666,17.8400001525879,20.8999996185303,24.0,17.8400001525879,0.0,0.0,0,0.0,0.0,242967692.0,146901357.0,50780246.70115187,72223.7711886789,10.59,1,4.85,346000.0,71748.64966949953,0.0,4.358604188412013,0.0031479483160588,540000.0,66.39244841445314,38.91654745032627,3.604347826086957,0.1367120711625686,32.74219644350807,BUY,0.0,4.0
2025-05-07 09:00:00,11.958333333333334,20.4500007629395,18.5499992370605,20.4500007629395,18.0,662558.0,122904.503945084,0,0.0,0.0,242967692.0,146901357.0,45070505.0123035,72620.9047737264,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031652577971303,540000.0,58.60501869351101,34.429792388774096,3.604347826086957,0.1362046644979191,31.879628992059097,BUY,0.0,4.0
2025-05-07 10:00:00,12.0,18.7000007629395,17.5,19.25,17.5,97891.0,17130.925,0,0.0,0.0,242967692.0,146901357.0,42519346.1,72726.3423625824,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031698534042943,540000.0,55.20760037764451,32.45325592040673,3.604347826086957,0.1357010056337069,31.521398103550894,BUY,0.0,4.0
2025-05-07 11:00:00,12.041666666666666,17.5,17.0,17.5,17.0,225307.0,38302.19,0,0.0,0.0,242967692.0,146901357.0,41304507.64,72758.3330090549,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031712477499514,540000.0,53.60666002919635,31.517870225967844,3.604347826086957,0.1352010532487468,31.39878865746099,BUY,0.0,4.0
2025-05-07 12:00:00,12.083333333333334,17.0,16.5,17.0,16.0,106579.0,17585.535,0,0.0,0.0,242967692.0,146901357.0,40089669.18,72658.7827162799,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031669087467209,540000.0,52.10128020608179,30.615502619231453,3.604347826086957,0.1347047666264036,31.282039474296536,BUY,0.0,4.0
2025-05-07 13:00:00,12.125,15.5239000320435,14.4499998092651,16.0,13.0,250209.0,36155.2000227642,0,0.0,0.0,242967692.0,146901357.0,35108831.03057581,72694.2399606945,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031684541876611,540000.0,45.60583474912668,26.80407181901676,3.604347826086957,0.1342121056435892,30.33261360384698,BUY,0.0,4.0
2025-05-07 14:00:00,12.166666666666666,14.9130401611328,14.1999998092651,14.9130401611328,14.0,423995.0,60207.2891912937,0,0.0,0.0,242967692.0,146901357.0,34501411.800575815,72548.5192831437,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031621028001059,540000.0,44.90682532139402,26.37140308318846,3.604347826086957,0.1337230307599959,30.31378153974673,BUY,0.0,4.0
2025-05-07 15:00:00,12.208333333333334,14.1999998092651,15.5,15.5,14.1999998092651,379146.0,58767.63,0,0.0,0.0,242967692.0,146901357.0,37659992.26,72618.6111795198,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031651578284371,540000.0,48.97070174744878,28.769364210600337,3.604347826086957,0.1332375030075658,31.11021963892354,BUY,0.0,4.0
2025-05-07 16:00:00,12.25,15.5,16.5,16.5,15.5,125128.0,20646.12,0,0.0,0.0,242967692.0,146901357.0,40089669.18,72526.7257149635,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0031611529047304,540000.0,52.19614646070633,30.64823456141994,3.604347826086957,0.1327554839801861,31.728109568051032,BUY,0.0,4.0
2025-05-08 08:00:00,12.916666666666666,16.2000007629395,17.0,18.0,16.1000003814697,0.0,0.0,0,0.0,0.0,242967692.0,146901357.0,41304507.64,74514.2650275008,10.59,0,0.0,0.0,71748.64966949953,2017755.9,4.358604188412013,0.003247781876453,2557755.9,52.343416666164174,12.34126416078385,3.604347826086957,0.1254910565120455,33.47864223848279,BUY,25.5,25.5
2025-05-08 09:00:00,12.958333333333334,17.0,18.0,18.0,16.8999996185303,300124.0,54022.32,0,0.0,0.0,242967692.0,146901357.0,43734184.56,74566.4707811189,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0032500573186168,2557755.9,55.38363861121159,13.06506269432147,3.604347826086957,0.1250633085016199,34.06574831633353,BUY,0.0,25.5
2025-05-08 10:00:00,13.0,18.0,18.0,18.375,16.6499996185303,560131.0,100823.58,0,0.0,0.0,242967692.0,146901357.0,43734184.56,75115.5101083728,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.0032739877697305,2557755.9,54.97882480324967,13.042408549172212,3.604347826086957,0.1246384634735235,34.112829098731574,BUY,0.0,25.5
2025-05-08 11:00:00,13.041666666666666,18.8999996185303,20.0,20.0,18.8999996185303,203078.0,40615.6,0,0.0,0.0,242967692.0,146901357.0,48593538.400000006,75155.3392458088,10.59,0,0.0,0.0,71748.64966949953,0.0,4.358604188412013,0.003275723764183,2557755.9,61.05520929048095,14.489742442347517,3.604347826086957,0.124216492005343,35.11749084938872,BUY,0.0,25.5
